"","coefs.Estimate","coefs.Std..Error","coefs.z.value","coefs.Pr...z..","coefs.rep","preds.covariate_level","preds.predicted","preds.std.error","preds.conf.low","preds.conf.high","preds.group","preds.label"
"reported.exposure_PWID138",0.759059321052337,0.329031486015712,2.30695040843626,0.0210575848906691,139,"PWID",0.367277051849899,0.353847182454128,0.224881224187837,0.537333278361794,"1","original"
"(Intercept)139",-1.050362723312,0.23381064920354,-4.492364769911,7.04366443625345e-06,140,"HSX:MTF",0.259155454069279,0.23381064920354,0.181142928192703,0.356152641078294,"1","original"
"reported.exposure_HSX:FTM139",-0.727885797217968,0.228963551904527,-3.1790465825822,0.00147760342873623,140,"HSX:FTM",0.144519541084679,0.278670376457647,0.0891195914402375,0.225820273396277,"1","original"
"reported.exposure_HSX:nodirection139",0.381800850855121,0.544253921978736,0.701512355606025,0.48298332659156,140,"HSX:nodirection",0.338818936368297,0.566706494628792,0.144391297330132,0.608774177737625,"1","original"
"reported.exposure_MSM139",0.157341017394445,0.182210961701145,0.863510163853422,0.387857033641334,140,"MSM",0.290486647235474,0.212274718834526,0.212642088204714,0.382967657234283,"1","original"
"reported.exposure_MTC:IntraP139",0.105077972572312,0.359482656420666,0.292303316155954,0.770054723556504,140,"MTC:IntraP",0.279834084648375,0.399769764941778,0.150738693140814,0.45965033234485,"1","original"
"reported.exposure_MTC:notiming139",-0.204262454437106,0.457446459624077,-0.446527566537438,0.655216204556703,140,"MTC:notiming",0.221900525394828,0.441806084584011,0.10711553347297,0.404030008134906,"1","original"
"reported.exposure_MTC:PostP139",0.136408481895264,0.961728518283911,0.141836785851655,0.887208926886195,140,"MTC:PostP",0.286191359143945,0.969668814546417,0.0565472242510958,0.728408261417361,"1","original"
"reported.exposure_MTC:PreP139",-0.466310216108074,0.34794194132092,-1.34019547726205,0.18018180161767,140,"MTC:PreP",0.179951968574936,0.419800535739685,0.0879066512948825,0.333170724703135,"1","original"
"reported.exposure_PWID139",0.660958253054323,0.288622784891291,2.29004183887725,0.0220188913936933,140,"PWID",0.403860670581251,0.313126624914595,0.268328164059838,0.555844150574797,"1","original"
"(Intercept)140",-1.11917862350613,0.241144581030195,-4.64111040241869,3.46541900791413e-06,141,"HSX:MTF",0.246163672239518,0.241144581030195,0.16912892881023,0.343768776958528,"1","original"
"reported.exposure_HSX:FTM140",-0.604958786096328,0.223447281599419,-2.7073893303426,0.00678146767698211,141,"HSX:FTM",0.151339006431763,0.277484580607262,0.0938083289851949,0.235002282131814,"1","original"
"reported.exposure_HSX:nodirection140",0.118533695814559,0.57900474423562,0.204719731564622,0.837791103339438,141,"HSX:nodirection",0.268814639786642,0.603876176660804,0.101176471301614,0.54560555107705,"1","original"
"reported.exposure_MSM140",0.224924616322634,0.186309954501985,1.20726032553584,0.227331904710869,141,"MSM",0.290232730413619,0.220172664969226,0.209857513113323,0.386339929966901,"1","original"
"reported.exposure_MTC:IntraP140",0.012246254416892,0.37482624092616,0.0326718171775611,0.97393629852255,141,"MTC:IntraP",0.248443232010187,0.41064734007713,0.128780296208049,0.425049486611206,"1","original"
"reported.exposure_MTC:notiming140",-0.112737248744767,0.453418935615512,-0.24863815753907,0.803640689728493,141,"MTC:notiming",0.225846279198338,0.446851552379829,0.108347887109301,0.411903264619955,"1","original"
"reported.exposure_MTC:PostP140",-13.869575056678,731.287350223799,-0.0189659715191756,0.984868251318361,141,"MTC:PostP",3.09361918069288e-07,731.287358006127,2.22044604925031e-16,1,"1","original"
"reported.exposure_MTC:PreP140",-0.59034534773432,0.371377851380949,-1.58960838816626,0.111923105126434,141,"MTC:PreP",0.153225469075649,0.440140242253665,0.0709502742686929,0.300090919413843,"1","original"
"reported.exposure_PWID140",0.624757991286762,0.297339177655968,2.10116270654932,0.0356266858845952,141,"PWID",0.378852733997525,0.330088801824337,0.24206656855033,0.538061607000795,"1","original"
"(Intercept)141",-1.19383020034388,0.247496000304707,-4.82363431681354,1.40965761603175e-06,142,"HSX:MTF",0.232574607481762,0.247496000304707,0.157239399989781,0.329875776773314,"1","original"
"reported.exposure_HSX:FTM141",-0.564616688903206,0.223799407724162,-2.52286945101798,0.0116401605421201,142,"HSX:FTM",0.146984962677795,0.282502367192582,0.0901223986970114,0.230630865793324,"1","original"
"reported.exposure_HSX:nodirection141",0.373435102657809,0.549194878401936,0.679968290571904,0.496524539083689,142,"HSX:nodirection",0.30567979805632,0.573686450137837,0.12512148642425,0.575422423342868,"1","original"
"reported.exposure_MSM141",0.304891720930534,0.189995745904138,1.60472919790723,0.108553413383397,142,"MSM",0.291328936584096,0.221733915887132,0.210231764217852,0.388327491134614,"1","original"
"reported.exposure_MTC:IntraP141",0.091702300001043,0.373533816111433,0.245499325752307,0.806069830173926,142,"MTC:IntraP",0.24934140233273,0.415353008988204,0.128285374119976,0.428481090690625,"1","original"
"reported.exposure_MTC:notiming141",-0.088385478413936,0.474505052000488,-0.186268782684837,0.852233986831272,142,"MTC:notiming",0.217173302071528,0.463126011414243,0.100658794015306,0.407452814111876,"1","original"
"reported.exposure_MTC:PostP141",0.0707595762944826,0.986763434820971,0.0717087538892445,0.942833689503793,142,"MTC:PostP",0.245442158629214,0.994996873737329,0.0442251533676072,0.695738726690484,"1","original"
"reported.exposure_MTC:PreP141",-0.546368126319672,0.367835244372484,-1.48536099973715,0.137448220999145,142,"MTC:PreP",0.149287745111266,0.442835007134782,0.0686164420218613,0.294784746836848,"1","original"
"reported.exposure_PWID141",0.698911011003851,0.307628721996698,2.2719302881327,0.0230907211886193,142,"PWID",0.378735418958862,0.331390202736321,0.241507560589035,0.538571629525191,"1","original"
"(Intercept)142",-1.13634853377541,0.237286368362411,-4.78893305847155,1.67670397243446e-06,143,"HSX:MTF",0.242991405235822,0.237286368362411,0.167783066537076,0.338211227222512,"1","original"
"reported.exposure_HSX:FTM142",-0.576006421924789,0.227519866938526,-2.53167527598995,0.0113519065631067,143,"HSX:FTM",0.152858516619813,0.277012742063316,0.0948941401144282,0.236959845594299,"1","original"
"reported.exposure_HSX:nodirection142",0.574690771958177,0.523260566106874,1.09828794520854,0.272078774104764,143,"HSX:nodirection",0.363163972456554,0.545664588897939,0.163674156170618,0.62429650768592,"1","original"
"reported.exposure_MSM142",0.341163781142862,0.183891199924078,1.85524800144714,0.0635608198900206,143,"MSM",0.311056488087331,0.211262725766961,0.229833412397576,0.405857417520839,"1","original"
"reported.exposure_MTC:IntraP142",0.237042859454472,0.361907620845023,0.654981674331692,0.512479552942222,143,"MTC:IntraP",0.289193202411379,0.401351450733666,0.156310507825144,0.471861939566535,"1","original"
"reported.exposure_MTC:notiming142",-0.48342719368779,0.479876068849304,-1.00740008737465,0.31374254936484,143,"MTC:notiming",0.165235802436716,0.465369605884642,0.0736530426222382,0.330114318190928,"1","original"
